folder_path,speech_loudness,music_loudness,sfx_loudness,highlight_class,speech_loudness_change,music_loudness_change,sfx_loudness_change,target_mix,gain_speech,gain_music,gain_sfx
/home/cxu-serve/p62/chuang65/smart remixing/CondensedMovies_processed_Action/zpQFjWoRhGc/sub_video/zpQFjWoRhGc_006,-inf,-23.651493818387227,-25.618350328173186,sfx,-12,-12,12,"[-0.00748684 -0.00717665 -0.00668275 ...  0.03507318  0.03256197
  0.0046118 ]",0.0,0.12705355127064455,2.013664770707068
/home/cxu-serve/p62/chuang65/smart remixing/CondensedMovies_processed_Action/zpQFjWoRhGc/sub_video/zpQFjWoRhGc_008,-inf,-23.124757467824516,-20.86173520688403,music,-12,12,-12,[0.00025879 0.00047168 0.00075369 ... 0.0028409  0.00265074 0.00261265],0.0,2.43994797473863,0.15394873326871295
/home/cxu-serve/p62/chuang65/smart remixing/CondensedMovies_processed_Action/zpQFjWoRhGc/sub_video/zpQFjWoRhGc_002,-inf,-30.088810065121777,-22.276112424179544,music,-12,12,-12,"[ 8.0747042e-05  1.4386313e-04  3.3916117e-04 ... -2.2234406e-02
 -2.2688746e-02 -2.3537086e-02]",0.0,3.9810662269592285,0.2511898875236511
/home/cxu-serve/p62/chuang65/smart remixing/CondensedMovies_processed_Action/zpQFjWoRhGc/sub_video/zpQFjWoRhGc_001,-inf,-34.48757310790894,-45.28949636976863,speech,12,-12,-12,"[-7.5764033e-06 -1.5219755e-05 -2.2863109e-05 ...  3.9478792e-03
  2.4148196e-03 -2.2229101e-03]",0.0,0.25118863582611084,0.2511886954307556
/home/cxu-serve/p62/chuang65/smart remixing/CondensedMovies_processed_Action/h8c0Q6aqZG8/sub_video/h8c0Q6aqZG8_002,-23.16206653401645,-45.47651795782327,-57.554556195372655,sfx,-12,-12,12,"[7.3867428e-05 5.4407086e-05 1.3888691e-04 ... 6.7267026e-04 6.9054414e-04
 6.4478390e-04]",0.25118860602378845,0.25118863582611084,3.981071710586548
/home/cxu-serve/p62/chuang65/smart remixing/CondensedMovies_processed_Action/h8c0Q6aqZG8/sub_video/h8c0Q6aqZG8_000,-24.101251260082865,-45.98219105089549,-42.371716509900594,music,-12,12,-12,[0.         0.         0.         ... 0.00973783 0.00849181 0.00894205],0.2511886954307556,3.9810736179351807,0.25118860602378845
/home/cxu-serve/p62/chuang65/smart remixing/CondensedMovies_processed_Action/h8c0Q6aqZG8/sub_video/h8c0Q6aqZG8_001,-24.935981149349747,-47.73607676608274,-40.195445050397595,sfx,-12,-12,12,"[-0.00036704 -0.00031063 -0.00024055 ...  0.00392778  0.00536418
  0.00679304]",0.2511864900588989,0.2511886656284332,3.9810712337493896
/home/cxu-serve/p62/chuang65/smart remixing/CondensedMovies_processed_Action/h8c0Q6aqZG8/sub_video/h8c0Q6aqZG8_003,-23.46685478192309,-46.40311974800718,-41.7067580185021,music,-12,12,-12,"[-1.04037506e-04 -1.09204244e-04 -7.82560674e-05 ... -5.63322008e-03
 -3.56314867e-03 -2.25231936e-03]",0.251188725233078,3.9810688495635986,0.25118863582611084
/home/cxu-serve/p62/chuang65/smart remixing/CondensedMovies_processed_Action/EdN4MiVmI74/sub_video/EdN4MiVmI74_007,-31.627463141038923,-43.24013681825265,-54.4300575600824,music,-12,12,-12,"[-1.4540368e-04 -8.6206099e-05 -8.5205669e-05 ... -2.6004206e-02
 -3.8144529e-02 -5.7045970e-02]",0.2511884272098541,3.981114387512207,0.2511909306049347
/home/cxu-serve/p62/chuang65/smart remixing/CondensedMovies_processed_Action/EdN4MiVmI74/sub_video/EdN4MiVmI74_012,-inf,-33.992203014258656,-39.87662901896699,sfx,-12,-12,12,"[-0.00182322 -0.00187902 -0.00187145 ... -0.00923995 -0.00886296
 -0.00810287]",0.0,0.2511870265007019,3.981077194213867
/home/cxu-serve/p62/chuang65/smart remixing/CondensedMovies_processed_Action/EdN4MiVmI74/sub_video/EdN4MiVmI74_011,-32.43908716254069,-35.93676842624784,-44.47752887719015,sfx,-12,-12,12,"[-7.8026256e-05 -1.2760641e-04 -9.0701578e-05 ... -7.2967568e-03
 -7.8428127e-03 -7.4515240e-03]",0.2511827349662781,0.251190185546875,3.9815235137939453
/home/cxu-serve/p62/chuang65/smart remixing/CondensedMovies_processed_Action/EdN4MiVmI74/sub_video/EdN4MiVmI74_004,-25.374590625228986,-27.61979144752826,-52.74750953883114,sfx,-12,-12,12,"[-3.1635902e-04 -1.7530234e-04 -1.0124115e-05 ... -4.5585170e-02
 -4.6741970e-02 -4.7229264e-02]",0.25119733810424805,0.2511889338493347,3.9810822010040283
/home/cxu-serve/p62/chuang65/smart remixing/CondensedMovies_processed_Action/EdN4MiVmI74/sub_video/EdN4MiVmI74_003,-28.82046897162591,-35.25385026750644,-43.231427063187574,music,-12,12,-12,"[ 0.00011625  0.00010956  0.00012318 ... -0.09606738 -0.08612867
 -0.0719799 ]",0.20667708303976381,3.2755603705050476,0.2066734784241893
/home/cxu-serve/p62/chuang65/smart remixing/CondensedMovies_processed_Action/EdN4MiVmI74/sub_video/EdN4MiVmI74_001,-27.335920269370437,-47.10962035866944,-30.86773478905664,sfx,-12,-12,12,[0.00072426 0.00073602 0.00079301 ... 0.02357684 0.02037853 0.01230925],0.11032091838268426,0.11032015922225726,1.74845222227354
/home/cxu-serve/p62/chuang65/smart remixing/CondensedMovies_processed_Action/EdN4MiVmI74/sub_video/EdN4MiVmI74_005,-27.86375530404806,-50.82512987976803,-46.315240294677075,music,-12,12,-12,"[-0.00796078 -0.00780974 -0.00767169 ...  0.05712926  0.0544807
  0.05169449]",0.2511877417564392,3.981062412261963,0.25118109583854675
/home/cxu-serve/p62/chuang65/smart remixing/CondensedMovies_processed_Action/EdN4MiVmI74/sub_video/EdN4MiVmI74_016,-inf,-28.3027635922075,-inf,speech,12,-12,-12,"[-1.6859964e-05 -1.2497110e-05 -9.0045942e-06 ... -1.1553744e-02
 -1.0536875e-02 -9.3356520e-03]",0.0,0.25119128823280334,0.0
/home/cxu-serve/p62/chuang65/smart remixing/CondensedMovies_processed_Action/EdN4MiVmI74/sub_video/EdN4MiVmI74_013,-inf,-33.62771952073134,-35.571894853354145,speech,12,-12,-12,"[-1.4830221e-08 -1.4830221e-08  7.6433516e-06 ...  6.2112004e-04
  1.0619034e-03  2.0200748e-03]",0.0,0.2511887848377228,0.2511880397796631
/home/cxu-serve/p62/chuang65/smart remixing/CondensedMovies_processed_Action/EdN4MiVmI74/sub_video/EdN4MiVmI74_015,-37.81111533760702,-33.8323852918561,-30.46162459964834,music,-12,12,-12,"[-2.1582088e-04 -3.5420226e-04 -5.9301377e-04 ...  2.9126006e-01
  2.7687261e-01  2.6266655e-01]",0.25119948387145996,3.9810752868652344,0.25118857622146606
/home/cxu-serve/p62/chuang65/smart remixing/CondensedMovies_processed_Action/EdN4MiVmI74/sub_video/EdN4MiVmI74_010,-inf,-34.66932236820217,-32.874466978978724,speech,12,-12,-12,"[-4.1452004e-06 -4.1452004e-06 -3.4214463e-07 ... -1.9123760e-03
 -1.7973911e-03 -1.6709075e-03]",0.0,0.25119084119796753,0.2511868178844452
/home/cxu-serve/p62/chuang65/smart remixing/CondensedMovies_processed_Action/EdN4MiVmI74/sub_video/EdN4MiVmI74_009,-inf,-37.01139196937588,-35.20743136951866,speech,12,-12,-12,"[1.4832040e-08 2.2315362e-08 2.2315362e-08 ... 4.4113691e-03 4.6605035e-03
 4.9058050e-03]",0.0,0.25118905305862427,0.2511897683143616
/home/cxu-serve/p62/chuang65/smart remixing/CondensedMovies_processed_Action/EdN4MiVmI74/sub_video/EdN4MiVmI74_006,-31.926554263558707,-55.665292475839934,-52.85771764971096,sfx,-12,-12,12,[0.00048155 0.0004053  0.00032796 ... 0.01231052 0.0120163  0.01051688],0.2511880695819855,0.25118863582611084,3.9810683727264404
/home/cxu-serve/p62/chuang65/smart remixing/CondensedMovies_processed_Action/EdN4MiVmI74/sub_video/EdN4MiVmI74_002,-28.685537811854523,-30.46261131021059,-33.66699415243804,sfx,-12,-12,12,"[-0.00101734 -0.00100121 -0.00086171 ... -0.1380299  -0.13384065
 -0.12887606]",0.25118833780288696,0.2511920928955078,3.981060266494751
/home/cxu-serve/p62/chuang65/smart remixing/CondensedMovies_processed_Action/EdN4MiVmI74/sub_video/EdN4MiVmI74_017,-inf,-30.40280488650983,-inf,speech,12,-12,-12,"[-1.2868604e-06  6.3416619e-06  1.2220112e-05 ...  8.9520728e-03
  9.5750578e-03  9.9541647e-03]",0.0,0.2511880695819855,0.0
/home/cxu-serve/p62/chuang65/smart remixing/CondensedMovies_processed_Action/EdN4MiVmI74/sub_video/EdN4MiVmI74_008,-28.948003121078717,-40.20745265061241,-51.362308884217505,sfx,-12,-12,12,[0.0003755  0.00034059 0.0002968  ... 0.00090111 0.00072536 0.00070936],0.25118839740753174,0.25118914246559143,3.9797284603118896
/home/cxu-serve/p62/chuang65/smart remixing/CondensedMovies_processed_Action/EdN4MiVmI74/sub_video/EdN4MiVmI74_000,-25.800902595977988,-inf,-42.75598078569106,sfx,-12,-12,12,"[ 0.          0.          0.         ... -0.13252002 -0.09065857
 -0.01657667]",0.2511894106864929,0.0,3.9810726642608643
/home/cxu-serve/p62/chuang65/smart remixing/CondensedMovies_processed_Action/EdN4MiVmI74/sub_video/EdN4MiVmI74_014,-29.55267893390391,-32.99625839689867,-35.2688546033268,music,-12,12,-12,"[-0.008753   -0.00886242 -0.00904927 ... -0.12510987 -0.11315691
 -0.09311668]",0.2511885464191437,3.9810872077941895,0.25118857622146606
/home/cxu-serve/p62/chuang65/smart remixing/CondensedMovies_processed_Action/26mzWqdJnis/sub_video/26mzWqdJnis_001,-inf,-33.54862846625306,-25.631216895539435,speech,12,-12,-12,"[ 7.0663373e-07  1.2212626e-05  8.3351588e-06 ... -5.0784829e-03
 -5.1551177e-03 -5.2471277e-03]",0.0,0.25119274854660034,0.2511882185935974
/home/cxu-serve/p62/chuang65/smart remixing/CondensedMovies_processed_Action/26mzWqdJnis/sub_video/26mzWqdJnis_003,-inf,-37.973696618510026,-40.25272357551531,sfx,-12,-12,12,"[ 0.00074752  0.00064415  0.00065082 ... -0.0004619  -0.0004539
 -0.00046808]",0.0,0.25118914246559143,3.981072425842285
/home/cxu-serve/p62/chuang65/smart remixing/CondensedMovies_processed_Action/26mzWqdJnis/sub_video/26mzWqdJnis_014,-36.88125379171527,-37.95042532235156,-39.888846854758896,sfx,-12,-12,12,[0.00139849 0.00140338 0.00142691 ... 0.00073524 0.00174967 0.0007959 ],0.2511886656284332,0.25119027495384216,3.981067419052124
/home/cxu-serve/p62/chuang65/smart remixing/CondensedMovies_processed_Action/26mzWqdJnis/sub_video/26mzWqdJnis_010,-inf,-35.957957229801515,-28.920947878008324,music,-12,12,-12,"[ 0.00064174  0.00065881  0.00071399 ... -0.03150234 -0.03204666
 -0.03247793]",0.0,3.981069803237915,0.2511891722679138
/home/cxu-serve/p62/chuang65/smart remixing/CondensedMovies_processed_Action/26mzWqdJnis/sub_video/26mzWqdJnis_006,-55.989647480113575,-39.40381226348721,-59.796965588353956,sfx,-12,-12,12,"[-0.0004268  -0.00037928 -0.00029769 ...  0.00045325  0.00045542
  0.00039265]",0.2511849105358124,0.2511866092681885,3.9810707569122314
/home/cxu-serve/p62/chuang65/smart remixing/CondensedMovies_processed_Action/26mzWqdJnis/sub_video/26mzWqdJnis_007,-inf,-33.2515391398208,-26.99473284423544,music,-12,12,-12,"[ 0.00098325  0.00099055  0.00100245 ... -0.17327605 -0.16485746
 -0.13559142]",0.0,3.980956554412842,0.2511885464191437
/home/cxu-serve/p62/chuang65/smart remixing/CondensedMovies_processed_Action/26mzWqdJnis/sub_video/26mzWqdJnis_000,-inf,-28.419080979207987,-33.17185422009644,sfx,-12,-12,12,"[-7.8923022e-06 -8.1146200e-06 -7.5588246e-06 ... -8.8802744e-03
 -1.3214657e-02 -1.3415832e-02]",0.0,0.25118890404701233,3.9810779094696045
/home/cxu-serve/p62/chuang65/smart remixing/CondensedMovies_processed_Action/26mzWqdJnis/sub_video/26mzWqdJnis_012,-inf,-31.669616840496122,-34.307070118195455,sfx,-12,-12,12,"[-0.00090616 -0.00094393 -0.00096116 ... -0.01516228 -0.00966105
 -0.00737034]",0.0,0.25118887424468994,3.981071949005127
/home/cxu-serve/p62/chuang65/smart remixing/CondensedMovies_processed_Action/26mzWqdJnis/sub_video/26mzWqdJnis_013,-inf,-34.882454129633786,-30.860661517227452,music,-12,12,-12,[0.00423368 0.00420197 0.00416114 ... 0.08533022 0.09361135 0.09156359],0.0,3.981065511703491,0.2511877715587616
/home/cxu-serve/p62/chuang65/smart remixing/CondensedMovies_processed_Action/zT639dQIhck/sub_video/zT639dQIhck_008,-inf,-26.28765294369634,-19.312434628607157,music,-12,12,-12,"[-0.08861377 -0.09492205 -0.10255517 ...  0.03367453  0.02531442
  0.02316541]",0.0,2.982903425893871,0.1882106366186533
/home/cxu-serve/p62/chuang65/smart remixing/CondensedMovies_processed_Action/zT639dQIhck/sub_video/zT639dQIhck_004,-inf,-30.793960551817335,-17.16759054750465,music,-12,12,-12,"[ 0.08506894  0.08655015  0.08796703 ... -0.20574862 -0.17235665
 -0.1282466 ]",0.0,3.4772559657897686,0.21940011696828038
/home/cxu-serve/p62/chuang65/smart remixing/CondensedMovies_processed_Action/zT639dQIhck/sub_video/zT639dQIhck_000,-inf,-23.382432585223142,-27.32957771230171,sfx,-12,-12,12,[0.16881886 0.15425527 0.15719457 ... 0.0115692  0.01355864 0.00579006],0.0,0.0595662266748113,0.9440611589756976
/home/cxu-serve/p62/chuang65/smart remixing/CondensedMovies_processed_Action/zT639dQIhck/sub_video/zT639dQIhck_015,-inf,-23.355798405251697,-23.318635499170423,music,-12,12,-12,"[ 0.09155896  0.09032647  0.08852959 ...  0.00408021  0.00063084
 -0.00066255]",0.0,2.786573233600793,0.17582069068029987
/home/cxu-serve/p62/chuang65/smart remixing/CondensedMovies_processed_Action/zT639dQIhck/sub_video/zT639dQIhck_006,-inf,-26.582794658981204,-24.349234013242913,music,-12,12,-12,"[-0.04788513 -0.05846011 -0.07591853 ... -0.04667839 -0.06413018
 -0.02851147]",0.0,3.008260644959853,0.18980691585533338
/home/cxu-serve/p62/chuang65/smart remixing/CondensedMovies_processed_Action/zT639dQIhck/sub_video/zT639dQIhck_013,-inf,-24.692851198760742,-28.762970987402458,sfx,-12,-12,12,"[-0.01934943 -0.0340406  -0.03261167 ... -0.02503459 -0.02735598
 -0.00904858]",0.0,0.22610067807029316,3.5834453990761705
/home/cxu-serve/p62/chuang65/smart remixing/CondensedMovies_processed_Action/zT639dQIhck/sub_video/zT639dQIhck_011,-inf,-27.709742804927778,-23.65770358980563,music,-12,12,-12,"[ 0.03357378  0.04219604  0.05649848 ... -0.18185793 -0.22425751
 -0.06934134]",0.0,3.517693009189483,0.2219513728289113
/home/cxu-serve/p62/chuang65/smart remixing/CondensedMovies_processed_Action/zT639dQIhck/sub_video/zT639dQIhck_003,-inf,-23.966440870907682,-28.152328269596946,speech,12,-12,-12,"[-9.5212687e-04 -1.7015634e-03 -2.8647850e-03 ...  1.1077261e-03
  5.6261773e-04  1.6783335e-05]",0.0,0.25118860602378845,0.25118786096572876
/home/cxu-serve/p62/chuang65/smart remixing/CondensedMovies_processed_Action/zT639dQIhck/sub_video/zT639dQIhck_014,-63.652617568570186,-27.083146738458094,-17.00214951899718,music,-12,12,-12,"[-0.01900683 -0.01468302 -0.01735938 ...  0.00991582 -0.00804635
 -0.00529944]",0.24358506641373498,3.860550331835639,0.2435629866801051
/home/cxu-serve/p62/chuang65/smart remixing/CondensedMovies_processed_Action/zT639dQIhck/sub_video/zT639dQIhck_012,-inf,-27.862824203146765,-23.798342975048833,music,-12,12,-12,"[-0.04199491 -0.04142477 -0.0380565  ... -0.1779761  -0.07094935
  0.00054974]",0.0,3.7202608110629667,0.23473109759733474
/home/cxu-serve/p62/chuang65/smart remixing/CondensedMovies_processed_Action/zT639dQIhck/sub_video/zT639dQIhck_001,-inf,-27.173905817487444,-25.720246173354877,music,-12,12,-12,"[ 0.07542259  0.07561252  0.07481339 ... -0.09071907 -0.11970609
 -0.0415974 ]",0.0,2.107433968839493,0.13297004344146346
/home/cxu-serve/p62/chuang65/smart remixing/CondensedMovies_processed_Action/rpZI9it2rJM/sub_video/rpZI9it2rJM_024,-inf,-27.504099828748117,-36.522546019706,sfx,-12,-12,12,"[ 0.00073984  0.00043733  0.00030381 ... -0.00061767 -0.00052613
 -0.00013343]",0.0,0.25118881464004517,3.9810898303985596
/home/cxu-serve/p62/chuang65/smart remixing/CondensedMovies_processed_Action/rpZI9it2rJM/sub_video/rpZI9it2rJM_019,-35.12525010002512,-21.1009901124744,-21.069320702932817,music,-12,12,-12,"[-0.00121469 -0.00198568 -0.00276642 ... -0.28818154 -0.2926316
 -0.09088542]",0.13611403662862864,2.1569479316174194,0.13609404676212683
/home/cxu-serve/p62/chuang65/smart remixing/CondensedMovies_processed_Action/rpZI9it2rJM/sub_video/rpZI9it2rJM_014,-28.34825042317532,-44.16790856811552,-67.13019181708688,music,-12,12,-12,"[-0.0221858  -0.01908741 -0.0152546  ... -0.06302518 -0.07198054
 -0.02393028]",0.25118812918663025,3.981058120727539,0.25118860602378845
/home/cxu-serve/p62/chuang65/smart remixing/CondensedMovies_processed_Action/rpZI9it2rJM/sub_video/rpZI9it2rJM_022,-inf,-35.57448131882765,-inf,speech,12,-12,-12,"[-0.00015071 -0.00016177 -0.00016436 ...  0.01189739  0.01354092
  0.00446771]",0.0,0.25118812918663025,0.0
/home/cxu-serve/p62/chuang65/smart remixing/CondensedMovies_processed_Action/rpZI9it2rJM/sub_video/rpZI9it2rJM_006,-27.105272996393776,-inf,-27.828735458989577,music,-12,12,-12,"[-8.5262978e-04 -4.9106369e-04 -8.4095358e-05 ... -1.8873032e-02
 -2.1043515e-02 -6.8585514e-03]",0.2511894106864929,0.0,0.2511889338493347
/home/cxu-serve/p62/chuang65/smart remixing/CondensedMovies_processed_Action/rpZI9it2rJM/sub_video/rpZI9it2rJM_009,-27.140721488762985,-41.968487101451636,-25.465169211262836,speech,12,-12,-12,"[ 0.00098184  0.00094461  0.00100342 ... -0.00277774 -0.00431178
 -0.00262187]",2.7736430152835974,0.17500808509894455,0.17500380782967265
/home/cxu-serve/p62/chuang65/smart remixing/CondensedMovies_processed_Action/rpZI9it2rJM/sub_video/rpZI9it2rJM_004,-26.13403211402453,-inf,-60.47971179152998,music,-12,12,-12,"[-3.9601378e-05 -2.8434119e-04 -3.0022650e-04 ... -9.2225149e-04
 -1.4719407e-03 -5.5063912e-04]",0.25119179487228394,0.0,0.2511887550354004
/home/cxu-serve/p62/chuang65/smart remixing/CondensedMovies_processed_Action/rpZI9it2rJM/sub_video/rpZI9it2rJM_016,-26.75809936884973,-43.85760870489063,-32.19305822878522,music,-12,12,-12,"[-0.01147452 -0.01413208 -0.01439106 ...  0.00955234  0.01433011
  0.00567299]",0.2511880397796631,3.981071710586548,0.25118833780288696
/home/cxu-serve/p62/chuang65/smart remixing/CondensedMovies_processed_Action/rpZI9it2rJM/sub_video/rpZI9it2rJM_021,-44.039046642931034,-34.37428100172791,-21.33655107048873,speech,12,-12,-12,"[ 1.3455122e-02  1.4310378e-02  1.3584091e-02 ... -1.1248072e-05
 -1.3542884e-05 -4.2307233e-06]",3.981050491333008,0.25118952989578247,0.2511880695819855
/home/cxu-serve/p62/chuang65/smart remixing/CondensedMovies_processed_Action/rpZI9it2rJM/sub_video/rpZI9it2rJM_003,-28.131417503138547,-58.48688442876376,-27.158777179412187,music,-12,12,-12,[0.00486677 0.0066152  0.00604767 ... 0.00072767 0.00078124 0.00025242],0.25118863582611084,3.981058359146118,0.2511882185935974
/home/cxu-serve/p62/chuang65/smart remixing/CondensedMovies_processed_Action/rpZI9it2rJM/sub_video/rpZI9it2rJM_018,-27.313463933269674,-52.53905236482131,-38.07815338043439,music,-12,12,-12,"[-0.00074778 -0.00067204 -0.00033654 ... -0.00115502  0.00196508
  0.00118087]",0.2511886656284332,3.981050729751587,0.25118961930274963
/home/cxu-serve/p62/chuang65/smart remixing/CondensedMovies_processed_Action/rpZI9it2rJM/sub_video/rpZI9it2rJM_005,-27.191588087448963,-69.09299929963254,-52.60778249853947,sfx,-12,-12,12,"[-0.03877101 -0.03799995 -0.03184816 ... -0.01448754 -0.01949442
 -0.00611495]",0.25118860602378845,0.251188725233078,3.981077194213867
/home/cxu-serve/p62/chuang65/smart remixing/CondensedMovies_processed_Action/rpZI9it2rJM/sub_video/rpZI9it2rJM_001,-28.511731048267944,-inf,-28.848330157635292,music,-12,12,-12,"[ 0.00164099  0.00194882  0.00181205 ... -0.003533   -0.00190112
 -0.00056487]",0.2511870265007019,0.0,0.2511880099773407
/home/cxu-serve/p62/chuang65/smart remixing/CondensedMovies_processed_Action/rpZI9it2rJM/sub_video/rpZI9it2rJM_000,-27.21709570590057,-60.531027960586016,-23.9925375324207,speech,12,-12,-12,"[ 0.          0.          0.         ... -0.00612635 -0.00183412
  0.00015431]",3.9810919761657715,0.2511870861053467,0.2511884272098541
/home/cxu-serve/p62/chuang65/smart remixing/CondensedMovies_processed_Action/rpZI9it2rJM/sub_video/rpZI9it2rJM_017,-27.830875426202265,-48.86738326201152,-55.28283327737989,sfx,-12,-12,12,"[-0.00818243 -0.00767325 -0.00646481 ...  0.0009753   0.0012983
  0.0002283 ]",0.2511898875236511,0.25119322538375854,3.981127977371216
/home/cxu-serve/p62/chuang65/smart remixing/CondensedMovies_processed_Action/y7-LHFxFS8o/sub_video/y7-LHFxFS8o_014,-18.86550340322327,-27.63297889616963,-14.5562117579597,music,-12,12,-12,"[-0.01407432 -0.01558082 -0.02069699 ...  0.          0.
  0.        ]",0.22037247233237023,3.4927026274054667,0.220374668627602
/home/cxu-serve/p62/chuang65/smart remixing/CondensedMovies_processed_Action/y7-LHFxFS8o/sub_video/y7-LHFxFS8o_004,-22.260235688199263,-24.536163148952337,-20.958793564163958,speech,12,-12,-12,"[-0.00093177 -0.00258917 -0.00199114 ... -0.00454984 -0.0054899
 -0.00180872]",1.3705273528283186,0.08646474538767542,0.0864648479741037
/home/cxu-serve/p62/chuang65/smart remixing/CondensedMovies_processed_Action/y7-LHFxFS8o/sub_video/y7-LHFxFS8o_001,-25.962459475025504,-28.418669721694325,-16.657423292761287,speech,12,-12,-12,[0.00685891 0.00816056 0.00881005 ... 0.01270821 0.01098417 0.00317885],2.495963961942384,0.15748517049121014,0.15748475942542192
/home/cxu-serve/p62/chuang65/smart remixing/CondensedMovies_processed_Action/y7-LHFxFS8o/sub_video/y7-LHFxFS8o_000,-inf,-32.238986438207725,-25.172242638952216,music,-12,12,-12,"[ 0.00360687  0.00360727  0.00360007 ...  0.01791269 -0.00076893
 -0.00243293]",0.0,3.9810757637023926,0.2511887550354004
/home/cxu-serve/p62/chuang65/smart remixing/CondensedMovies_processed_Action/y7-LHFxFS8o/sub_video/y7-LHFxFS8o_013,-inf,-21.27830941460898,-15.763181728017498,music,-12,12,-12,[0.04644644 0.04522247 0.04119566 ... 0.02859664 0.0294099  0.00712189],0.0,1.741314724628123,0.1098694715025879
/home/cxu-serve/p62/chuang65/smart remixing/CondensedMovies_processed_Action/y7-LHFxFS8o/sub_video/y7-LHFxFS8o_009,-20.83732442489583,-22.98355895362471,-12.389531331541534,speech,12,-12,-12,"[ 0.00140535  0.00065904  0.0010421  ... -0.0099119  -0.01600675
 -0.0063076 ]",1.9667472509586728,0.12409409409976627,0.1240941382692616
/home/cxu-serve/p62/chuang65/smart remixing/CondensedMovies_processed_Action/y7-LHFxFS8o/sub_video/y7-LHFxFS8o_007,-23.61909813563775,-27.46202204602,-16.096402457344873,speech,12,-12,-12,"[-0.00632242 -0.00623766 -0.00441687 ...  0.10241048  0.08845947
  0.06837932]",1.7483447808344332,0.1103131486326562,0.11031365907003819
/home/cxu-serve/p62/chuang65/smart remixing/CondensedMovies_processed_Action/y7-LHFxFS8o/sub_video/y7-LHFxFS8o_010,-60.70671755111577,-21.00888075171009,-16.581770888322993,music,-12,12,-12,[0.0058024  0.00523204 0.00399165 ... 0.09266535 0.1072315  0.07821741],0.1000267888137514,1.5853214960000481,0.10002676507832371
/home/cxu-serve/p62/chuang65/smart remixing/CondensedMovies_processed_Action/7nWfsF7ThLw/sub_video/7nWfsF7ThLw_004,-inf,-inf,-45.02864981229641,music,-12,12,-12,[0.00060788 0.00090823 0.00101619 ... 0.00030294 0.00050173 0.00015935],0.0,0.0,0.25118908286094666
/home/cxu-serve/p62/chuang65/smart remixing/CondensedMovies_processed_Action/7nWfsF7ThLw/sub_video/7nWfsF7ThLw_006,-inf,-32.83494099374425,-38.63478848500303,speech,12,-12,-12,"[-0.00128174 -0.00189365 -0.00231525 ...  0.00983841  0.01183663
  0.00401022]",0.0,0.2511894404888153,0.25118815898895264
/home/cxu-serve/p62/chuang65/smart remixing/CondensedMovies_processed_Action/7nWfsF7ThLw/sub_video/7nWfsF7ThLw_001,-inf,-inf,-43.487604489264534,music,-12,12,-12,"[-0.00176331 -0.00150813 -0.00116038 ...  0.00027254  0.00046331
  0.00017507]",0.0,0.0,0.2511892318725586
/home/cxu-serve/p62/chuang65/smart remixing/CondensedMovies_processed_Action/7nWfsF7ThLw/sub_video/7nWfsF7ThLw_000,-inf,-inf,-15.794339896028383,music,-12,12,-12,"[-8.9265271e-08 -1.3389791e-07 -2.2316317e-07 ... -9.8277477e-04
 -1.2296300e-03 -4.0118047e-04]",0.0,0.0,0.25119349360466003
/home/cxu-serve/p62/chuang65/smart remixing/CondensedMovies_processed_Action/7nWfsF7ThLw/sub_video/7nWfsF7ThLw_013,-inf,-27.611033860437093,-35.1242711786073,speech,12,-12,-12,"[-0.00825419 -0.00843311 -0.00756831 ... -0.00842272 -0.00986594
 -0.00331088]",0.0,0.2511879801750183,0.25118815898895264
/home/cxu-serve/p62/chuang65/smart remixing/CondensedMovies_processed_Action/7nWfsF7ThLw/sub_video/7nWfsF7ThLw_009,-inf,-23.224006140076902,-56.24846017427467,speech,12,-12,-12,"[-0.01931583 -0.02065589 -0.02058428 ... -0.01809398 -0.024492
 -0.00825506]",0.0,0.2511886656284332,0.25118890404701233
/home/cxu-serve/p62/chuang65/smart remixing/CondensedMovies_processed_Action/7nWfsF7ThLw/sub_video/7nWfsF7ThLw_005,-inf,-29.533836706108506,-41.001092384036404,speech,12,-12,-12,"[ 0.00025367 -0.00040638 -0.00083923 ...  0.00392445  0.0045413
  0.0015225 ]",0.0,0.25118717551231384,0.2511886954307556
/home/cxu-serve/p62/chuang65/smart remixing/CondensedMovies_processed_Action/CR08UnlmGKc/sub_video/CR08UnlmGKc_012,-inf,-33.70550613925021,-69.16771801301472,sfx,-12,-12,12,"[-0.00084912 -0.00085262 -0.00085634 ...  0.002338    0.00237701
  0.00235513]",0.0,0.2511920630931854,3.981074333190918
/home/cxu-serve/p62/chuang65/smart remixing/CondensedMovies_processed_Action/CR08UnlmGKc/sub_video/CR08UnlmGKc_011,-inf,-23.08128942530392,-50.78778121116467,sfx,-12,-12,12,"[-3.4842651e-05 -1.1066387e-05 -3.0250989e-05 ...  7.0173544e-04
  8.0949307e-04  9.0606540e-04]",0.0,0.25118905305862427,3.9810616970062256
/home/cxu-serve/p62/chuang65/smart remixing/CondensedMovies_processed_Action/CR08UnlmGKc/sub_video/CR08UnlmGKc_005,-25.89065521324897,-69.65902237380106,-54.44404403500182,sfx,-12,-12,12,"[ 1.0330317e-05  8.5667425e-06  1.0901085e-05 ... -1.5876738e-03
 -1.4740000e-03 -1.3544527e-03]",0.25119125843048096,0.2511890232563019,3.9810597896575928
